matchId,teamId,passes_total,passes_accurate,long_balls,final_third_entries,box_entries,wide_actions,defensive_duels,high_press_actions,set_pieces,shots_total,goals,avg_pass_distance_m,avg_forward_progress,league_code,pass_accuracy_pct,long_ball_pct,wide_action_pct,high_press_pct
2565915,701,398,286,95,76,19,297,57,22,52,9,1,20.117828845880993,4.031207598371777,Spain,71.85929648241206,23.869346733668344,74.62311557788944,38.59649122807017
2565915,714,408,290,88,56,15,271,68,19,72,6,0,18.91516407616201,4.315584415584415,Spain,71.07843137254902,21.568627450980394,66.42156862745098,27.941176470588236
2565916,687,555,480,93,67,16,379,73,25,47,11,2,18.284896941676944,1.915938864628821,Spain,86.48648648648648,16.756756756756758,68.28828828828829,34.24657534246575
2565916,712,351,271,45,44,25,279,56,21,44,8,2,17.787818399350826,3.899536321483771,Spain,77.20797720797721,12.82051282051282,79.48717948717949,37.5
2565917,676,513,449,72,65,56,356,51,23,53,16,3,17.255552000273624,2.84004884004884,Spain,87.5243664717349,14.035087719298245,69.39571150097466,45.09803921568628
2565917,695,282,221,46,25,24,207,68,16,37,11,5,19.997856978327267,1.011513157894737,Spain,78.36879432624113,16.312056737588655,73.40425531914893,23.52941176470588
2565918,692,551,472,106,81,41,360,67,24,38,16,4,20.625093487597344,1.152019002375297,Spain,85.66243194192378,19.237749546279492,65.33575317604355,35.82089552238806
2565918,695,336,274,40,44,20,223,58,21,43,7,2,18.254076275101227,2.9108187134502925,Spain,81.54761904761905,11.904761904761903,66.36904761904762,36.206896551724135
2565919,678,512,426,86,75,39,318,39,13,36,9,0,20.40959046245566,3.0783817951959547,Spain,83.203125,16.796875,62.109375,33.33333333333333
2565919,691,407,327,75,52,18,263,52,7,39,12,1,20.430916256874614,3.465909090909091,Spain,80.34398034398035,18.42751842751843,64.61916461916462,13.461538461538462
2565920,680,601,540,99,73,50,457,65,16,38,17,1,19.48356976648527,1.0618996798292422,Spain,89.85024958402661,16.472545757071547,76.03993344425956,24.615384615384617
2565920,696,361,292,58,51,17,233,69,20,45,7,0,19.09021333457065,2.8528528528528527,Spain,80.88642659279779,16.06648199445983,64.54293628808865,28.985507246376812
2565921,683,244,182,69,49,12,169,67,27,43,6,0,19.315520238323217,5.303370786516854,Spain,74.59016393442623,28.278688524590162,69.26229508196722,40.298507462686565
2565921,698,424,334,117,84,33,329,57,23,53,8,0,19.477226167125146,4.664968152866242,Spain,78.77358490566037,27.594339622641513,77.59433962264151,40.35087719298245
2565922,676,592,535,83,67,39,408,55,26,38,10,1,18.657176424217635,1.75,Spain,90.37162162162163,14.020270270270272,68.91891891891892,47.27272727272727
2565922,687,360,308,48,41,26,252,98,23,37,12,0,18.706668522065893,2.931082981715893,Spain,85.55555555555556,13.333333333333334,70.0,23.46938775510204
2565923,714,460,396,76,57,26,248,71,11,40,11,0,17.64966926588877,2.215962441314554,Spain,86.08695652173914,16.52173913043478,53.91304347826087,15.492957746478872
2565923,756,266,201,75,43,23,176,88,38,36,12,2,19.070190287004117,3.55188679245283,Spain,75.56390977443608,28.195488721804512,66.16541353383458,43.18181818181818
2565924,674,554,497,64,61,47,361,65,24,33,21,2,19.49055371013052,1.3919213973799127,Spain,89.71119133574007,11.552346570397113,65.16245487364621,36.92307692307693
2565924,677,420,350,73,45,26,308,77,15,44,11,1,19.247993665178598,2.756569847856155,Spain,83.33333333333334,17.38095238095238,73.33333333333333,19.480519480519483
2565925,679,428,336,62,53,13,283,52,8,56,7,2,18.9256747469633,3.4214659685863875,Spain,78.50467289719626,14.485981308411214,66.1214953271028,15.384615384615385
2565925,701,406,325,84,77,31,286,62,35,34,16,2,18.823172642923883,4.686111111111111,Spain,80.04926108374384,20.689655172413794,70.44334975369459,56.451612903225815
2565926,684,623,577,88,89,31,429,57,20,28,17,2,18.26881878304616,2.719832109129066,Spain,92.61637239165329,14.125200642054574,68.86035313001605,35.08771929824561
2565926,712,258,204,57,42,14,168,60,14,39,7,3,20.75342730577216,4.17196261682243,Spain,79.06976744186046,22.093023255813954,65.11627906976744,23.333333333333332
2565927,675,624,570,71,74,26,418,58,17,36,13,2,18.443422388523782,2.4833512352309346,Spain,91.34615384615384,11.378205128205128,66.98717948717949,29.310344827586203
2565927,682,404,353,55,43,24,246,64,22,38,10,2,19.721299238035954,1.478932584269663,Spain,87.37623762376238,13.613861386138614,60.89108910891089,34.375
2575959,3158,320,259,67,52,22,238,90,33,50,5,0,20.034560138564764,3.9022662889518416,Italy,80.9375,20.9375,74.375,36.666666666666664
2575959,3172,458,372,86,77,28,325,93,22,47,17,0,21.43672482049955,1.2472727272727273,Italy,81.22270742358079,18.777292576419214,70.96069868995633,23.655913978494624
2575960,3166,344,289,73,43,21,232,58,11,32,13,1,21.256333860079454,3.034920634920635,Italy,84.01162790697676,21.22093023255814,67.44186046511628,18.96551724137931
2575960,3185,511,430,72,88,26,335,43,16,65,6,1,19.588205365874565,3.201923076923077,Italy,84.14872798434442,14.090019569471623,65.55772994129158,37.2093023255814
2575961,3157,679,610,89,103,50,389,42,20,40,17,2,20.073438639848597,3.3766769865841075,Italy,89.83799705449191,13.107511045655377,57.2901325478645,47.61904761904761
2575961,3197,152,98,42,35,9,91,58,8,47,5,0,24.678928654282203,5.03962703962704,Italy,64.47368421052632,27.631578947368425,59.86842105263158,13.793103448275861
2575962,3187,625,552,63,85,41,381,52,22,42,19,2,18.99324698166049,3.29,Italy,88.32,10.08,60.96,42.30769230769231
2575962,3194,409,333,87,60,17,293,44,6,46,10,0,22.916897678061524,3.636619718309859,Italy,81.41809290953546,21.271393643031786,71.63814180929096,13.636363636363635
2575963,3161,514,442,83,52,34,366,43,9,40,12,2,19.664578757799916,1.2512562814070352,Italy,85.99221789883269,16.147859922178988,71.20622568093385,20.930232558139537
2575963,3176,495,424,111,73,36,354,65,32,32,15,0,22.402279787848734,1.820823244552058,Italy,85.65656565656565,22.424242424242426,71.51515151515152,49.23076923076923
2575964,3159,686,612,114,59,33,477,49,16,37,15,3,19.401937151806294,1.1923868312757202,Italy,89.21282798833819,16.61807580174927,69.533527696793,32.6530612244898
2575964,3173,397,326,62,48,24,270,54,22,36,4,0,18.819722189423786,2.7776119402985073,Italy,82.11586901763224,15.617128463476071,68.01007556675063,40.74074074074074
2575965,3162,487,424,112,85,34,335,72,39,37,22,0,23.355050811045285,0.3953997809419496,Italy,87.06365503080082,22.99794661190965,68.78850102669405,54.166666666666664
2575965,3204,420,344,72,48,21,269,60,12,56,9,0,23.84897388182066,2.794573643410853,Italy,81.9047619047619,17.142857142857142,64.04761904761904,20.0
2575966,3164,613,521,92,62,40,400,51,29,48,13,2,20.67923350444718,1.8048780487804879,Italy,84.99184339314844,15.00815660685155,65.25285481239804,56.86274509803921
2575966,3219,327,255,77,41,29,223,83,13,41,17,1,21.62765140217297,4.565413533834587,Italy,77.98165137614679,23.547400611620795,68.19571865443424,15.66265060240964
2575967,3193,425,357,68,59,39,280,60,29,50,12,0,18.572385062977492,3.974496644295302,Italy,84.0,16.0,65.88235294117646,48.333333333333336
2575967,3315,346,289,75,58,18,203,58,15,51,11,0,20.720626883899595,3.8105726872246697,Italy,83.52601156069365,21.67630057803468,58.67052023121387,25.862068965517242
2575968,3163,483,408,82,59,29,352,73,21,44,16,1,20.897233162230627,2.059371362048894,Italy,84.472049689441,16.977225672877847,72.87784679089026,28.767123287671232
2575968,3165,437,363,67,71,25,334,63,12,57,10,2,19.237368162011215,3.7672955974842766,Italy,83.06636155606407,15.331807780320366,76.43020594965675,19.047619047619047
2575969,3166,419,344,103,60,22,292,50,14,46,9,1,23.64906853384567,3.784636488340192,Italy,82.10023866348448,24.58233890214797,69.68973747016707,28.000000000000004
2575969,3219,409,329,106,57,35,294,56,22,51,16,0,25.68040491775655,1.545945945945946,Italy,80.440097799511,25.91687041564792,71.88264058679707,39.285714285714285
2575970,3162,454,381,88,57,27,299,53,17,43,13,2,21.865818413833658,3.773067331670823,Italy,83.92070484581498,19.383259911894275,65.85903083700441,32.075471698113205
2575970,3165,436,358,77,51,28,287,46,14,52,13,1,22.57306746340434,2.2747688243064728,Italy,82.11009174311926,17.660550458715598,65.82568807339449,30.434782608695656
2575971,3194,530,425,110,91,30,379,45,15,51,4,0,20.661906552196765,4.881395348837209,Italy,80.18867924528303,20.754716981132077,71.50943396226414,33.33333333333333
2575971,3197,257,181,61,57,26,159,65,11,48,12,0,22.124011204593305,5.374805598755832,Italy,70.42801556420234,23.73540856031128,61.86770428015564,16.923076923076923
2575972,3164,305,243,53,42,25,188,48,15,49,10,1,20.68070542473515,3.1514195583596214,Italy,79.67213114754098,17.37704918032787,61.63934426229508,31.25
2575972,3176,427,351,84,52,43,285,66,19,50,25,1,24.55706248588545,-0.30985915492957744,Italy,82.20140515222482,19.672131147540984,66.7447306791569,28.78787878787879
2575973,3159,606,541,92,74,24,353,49,18,33,14,3,20.56830502294234,3.096881959910913,Italy,89.27392739273927,15.181518151815181,58.25082508250825,36.734693877551024
2575973,3193,460,392,72,57,29,318,52,19,22,7,0,19.586249734313903,2.6223479490806225,Italy,85.21739130434783,15.65217391304348,69.1304347826087,36.53846153846153
2575974,3157,403,339,61,61,23,281,64,35,39,15,1,21.054034190802774,1.3434065934065933,Italy,84.11910669975185,15.136476426799009,69.72704714640199,54.6875
2575974,3173,406,350,83,62,29,277,65,26,53,14,1,21.415266071052553,3.361185983827493,Italy,86.20689655172413,20.44334975369458,68.22660098522168,40.0
2575975,3172,360,272,101,59,21,287,79,21,53,14,1,21.88731153358985,3.6222222222222222,Italy,75.55555555555556,28.055555555555557,79.72222222222223,26.582278481012654
2575975,3187,545,464,94,79,34,379,79,29,49,9,3,19.21581498384517,2.1150537634408604,Italy,85.13761467889908,17.24770642201835,69.54128440366972,36.708860759493675
2575976,3158,451,378,97,54,39,320,51,19,44,17,1,24.200228767571698,1.5902255639097744,Italy,83.81374722838137,21.507760532150776,70.95343680709534,37.254901960784316
2575976,3161,476,401,72,67,36,324,54,22,34,13,3,20.700568102714023,4.188328912466844,Italy,84.24369747899159,15.126050420168067,68.0672268907563,40.74074074074074
2575977,3163,452,393,70,69,31,311,60,29,35,10,1,19.30885681061108,4.057584269662922,Italy,86.94690265486726,15.486725663716813,68.80530973451327,48.333333333333336
2575977,3204,384,324,86,43,22,276,38,9,46,10,3,22.14493409326319,3.6467958271236958,Italy,84.375,22.395833333333336,71.875,23.684210526315788
2575978,3185,331,278,64,47,28,231,51,22,57,12,3,22.7810261568563,2.6535211267605634,Italy,83.98791540785498,19.335347432024168,69.78851963746223,43.13725490196079
2575978,3315,268,205,67,53,32,190,56,21,44,10,0,22.010526802592675,4.084745762711864,Italy,76.49253731343283,25.0,70.8955223880597,37.5
2575979,3172,376,279,102,66,24,281,64,12,53,6,2,23.196966693416552,3.1288180610889773,Italy,74.20212765957447,27.127659574468083,74.7340425531915,18.75
2575979,3315,396,293,76,78,31,239,83,37,49,13,1,21.745991582785447,4.80078125,Italy,73.98989898989899,19.19191919191919,60.35353535353535,44.57831325301205
2575980,3185,520,457,84,75,38,338,66,39,47,18,1,20.243511051694803,3.500557413600892,Italy,87.88461538461539,16.153846153846153,65.0,59.09090909090909
2575980,3219,266,196,65,54,23,166,92,17,43,14,0,22.177133168365387,2.791095890410959,Italy,73.68421052631578,24.43609022556391,62.40601503759399,18.478260869565215
2575981,3166,364,295,81,40,16,227,64,13,44,3,0,20.665086558905685,2.2227204783258596,Italy,81.04395604395604,22.252747252747252,62.362637362637365,20.3125
2575981,3187,693,611,65,98,32,445,67,37,31,16,3,18.134825396227203,2.9828629032258065,Italy,88.16738816738817,9.37950937950938,64.21356421356421,55.223880597014926
2575982,3173,491,399,96,80,36,343,63,23,57,12,1,20.5747661371801,2.862857142857143,Italy,81.26272912423626,19.551934826883908,69.85743380855396,36.507936507936506
2575982,3197,320,228,76,59,26,199,100,34,39,8,0,20.24613905122361,4.724719101123595,Italy,71.25,23.75,62.18749999999999,34.0
2575983,3176,548,492,79,69,20,341,42,14,49,18,3,20.214570828905458,2.7464285714285714,Italy,89.78102189781022,14.416058394160583,62.22627737226277,33.33333333333333
2575983,3194,399,318,77,58,29,308,43,17,49,13,0,21.053887796982792,3.014792899408284,Italy,79.69924812030075,19.298245614035086,77.19298245614034,39.53488372093023
2575984,3161,653,580,61,76,56,438,78,36,42,16,1,17.44322470543457,0.9804123711340206,Italy,88.8208269525268,9.341500765696784,67.07503828483921,46.15384615384615
2575984,3204,373,326,56,37,21,274,65,23,38,8,0,19.159481693637197,3.1830790568654646,Italy,87.39946380697052,15.013404825737265,73.45844504021449,35.38461538461539
2575985,3159,528,460,106,55,30,383,52,20,42,14,2,23.90019073384267,1.1969872537659327,Italy,87.12121212121212,20.075757575757574,72.53787878787878,38.46153846153847
2575985,3165,362,310,60,50,22,228,63,24,48,12,0,21.652686399939586,3.467075038284839,Italy,85.6353591160221,16.574585635359114,62.98342541436463,38.095238095238095
2575986,3157,618,550,96,102,36,438,54,24,43,15,1,19.42985893227284,3.7232905982905984,Italy,88.9967637540453,15.53398058252427,70.87378640776699,44.44444444444444
2575986,3162,411,339,90,45,27,307,82,9,42,10,3,24.014588162173155,3.261744966442953,Italy,82.48175182481752,21.897810218978105,74.69586374695864,10.975609756097562
2575987,3158,391,310,92,65,48,264,78,15,54,17,1,18.968077043803547,4.653061224489796,Italy,79.28388746803068,23.52941176470588,67.51918158567774,19.230769230769234
2575987,3164,320,264,49,55,25,199,56,26,57,9,0,19.527575511386168,3.0244252873563218,Italy,82.5,15.312500000000002,62.18749999999999,46.42857142857143
2575988,3163,359,306,65,42,18,249,88,23,44,12,1,20.289385034736167,2.160326086956522,Italy,85.23676880222841,18.105849582172702,69.35933147632312,26.136363636363637
2575988,3193,527,440,72,58,28,362,65,31,45,11,0,18.87652079207652,3.0905027932960896,Italy,83.49146110056927,13.66223908918406,68.69070208728652,47.69230769230769
2575989,3165,322,248,70,33,19,213,102,20,50,12,1,20.73299374395161,2.6938483547925607,Italy,77.01863354037268,21.73913043478261,66.14906832298136,19.607843137254903
2575989,3172,638,554,127,89,37,485,53,22,45,9,0,20.167687762873737,3.0999000999001,Italy,86.83385579937304,19.905956112852667,76.01880877742947,41.509433962264154
2575990,3161,570,482,62,67,32,367,44,19,45,8,2,18.778987585696314,3.3769574944071588,Italy,84.56140350877193,10.87719298245614,64.3859649122807,43.18181818181818
2575990,3197,249,170,64,47,18,178,63,22,52,11,0,22.352222702423642,3.278169014084507,Italy,68.27309236947792,25.702811244979916,71.4859437751004,34.92063492063492
2575991,3166,349,288,83,54,13,244,56,7,50,6,1,20.167546765795475,4.40819209039548,Italy,82.52148997134671,23.78223495702006,69.91404011461319,12.5
2575991,3176,464,390,96,71,23,303,99,34,53,13,2,20.803153928239773,2.254970760233918,Italy,84.05172413793103,20.689655172413794,65.30172413793103,34.34343434343434
2575992,3162,564,488,83,60,43,365,76,27,32,17,3,18.126062475213285,3.704255319148936,Italy,86.52482269503547,14.716312056737587,64.71631205673759,35.526315789473685
2575992,3193,460,376,67,62,21,314,77,21,44,4,2,18.953385002549883,3.256637168141593,Italy,81.73913043478261,14.565217391304348,68.26086956521739,27.27272727272727
2575993,3157,539,472,91,57,31,342,59,25,44,20,2,22.474830581649723,-0.6647597254004577,Italy,87.569573283859,16.883116883116884,63.4508348794063,42.3728813559322
2575993,3163,380,307,74,57,16,278,73,27,50,4,1,21.572941670484028,2.6401137980085347,Italy,80.78947368421052,19.473684210526315,73.15789473684211,36.986301369863014
2575994,3187,899,833,118,104,40,735,56,20,38,24,4,20.443053901459894,0.5269000853970965,Italy,92.65850945494995,13.125695216907676,81.75750834260289,35.714285714285715
2575994,3219,312,245,87,51,10,235,36,10,29,3,0,24.737677713847532,3.108108108108108,Italy,78.52564102564102,27.884615384615387,75.32051282051282,27.77777777777778
2575995,3158,587,542,89,79,41,370,49,25,42,29,3,21.145471039229903,0.689010989010989,Italy,92.33390119250427,15.1618398637138,63.03236797274276,51.02040816326531
2575995,3194,340,282,56,39,15,248,77,15,31,8,0,20.968567714302164,3.108191653786708,Italy,82.94117647058825,16.470588235294116,72.94117647058823,19.480519480519483
2575996,3159,593,527,92,79,28,418,43,21,44,11,2,19.423624512088114,2.9496166484118294,Italy,88.87015177065767,15.51433389544688,70.48903878583474,48.837209302325576
2575996,3315,371,291,87,52,21,294,75,23,41,8,1,21.721274404702715,1.810850439882698,Italy,78.4366576819407,23.450134770889488,79.24528301886792,30.666666666666664
2575997,3173,408,355,61,47,27,300,61,24,38,11,2,19.207899740761192,3.8161865569272977,Italy,87.00980392156863,14.950980392156863,73.52941176470588,39.34426229508197
2575997,3204,409,352,103,60,31,276,56,19,42,10,0,24.15893398068122,1.5080428954423593,Italy,86.06356968215158,25.183374083129586,67.48166259168704,33.92857142857143
2575998,3164,441,373,67,67,28,264,78,33,52,11,2,20.525664995801314,2.7032418952618453,Italy,84.58049886621315,15.192743764172336,59.863945578231295,42.30769230769231
2575998,3185,422,340,98,46,30,286,70,17,49,13,2,20.99879215858273,0.9646596858638743,Italy,80.56872037914692,23.22274881516588,67.77251184834124,24.285714285714285
2575999,3172,659,587,105,83,27,514,48,20,37,13,4,18.85209599792973,2.432073544433095,Italy,89.07435508345979,15.933232169954476,77.99696509863429,41.66666666666667
2575999,3197,426,354,59,61,18,262,95,14,30,8,1,16.82025136491157,3.2171651495448637,Italy,83.09859154929578,13.849765258215962,61.502347417840376,14.736842105263156
2576000,3158,608,542,84,85,48,397,75,30,40,19,2,18.344161563887173,3.523961661341853,Italy,89.14473684210526,13.815789473684212,65.29605263157895,40.0
2576000,3219,333,277,73,48,25,256,74,14,34,15,0,21.144382678752578,3.324324324324324,Italy,83.18318318318319,21.92192192192192,76.87687687687688,18.91891891891892
2576001,3161,486,420,61,67,26,326,87,26,55,8,0,16.68932600000179,2.569007263922518,Italy,86.41975308641975,12.551440329218108,67.07818930041152,29.88505747126437
2576001,3166,340,276,87,36,12,266,63,18,50,10,1,20.23751885274532,2.752503576537911,Italy,81.17647058823529,25.588235294117645,78.23529411764706,28.57142857142857
2576002,3173,482,389,102,93,41,359,86,28,55,16,0,18.99110303786342,3.2434881087202716,Italy,80.70539419087137,21.16182572614108,74.48132780082987,32.55813953488372
2576002,3315,371,283,68,62,26,239,57,21,49,11,0,17.482052423815052,5.053191489361702,Italy,76.28032345013477,18.328840970350406,64.42048517520216,36.84210526315789
2576003,3165,411,340,62,65,29,274,52,10,46,11,1,17.885146543369473,4.07192254495159,Italy,82.7250608272506,15.085158150851582,66.66666666666666,19.230769230769234
2576003,3193,485,399,77,58,31,340,62,25,34,12,1,18.66086946646211,2.461809635722679,Italy,82.2680412371134,15.876288659793813,70.10309278350515,40.32258064516129
2576004,3164,578,505,83,93,39,321,46,18,53,14,0,18.66248296020078,3.3967741935483873,Italy,87.37024221453287,14.359861591695502,55.536332179930795,39.130434782608695
2576004,3194,320,246,74,38,28,234,63,16,43,13,0,20.405291627794902,4.210843373493976,Italy,76.875,23.125,73.125,25.396825396825395
2576005,3159,584,520,95,78,22,400,75,29,49,11,1,18.439579290626472,1.8665966386554622,Italy,89.04109589041096,16.267123287671232,68.4931506849315,38.666666666666664
2576005,3176,380,315,55,55,14,289,95,32,29,8,0,17.439600198941875,3.6421499292786423,Italy,82.89473684210526,14.473684210526317,76.05263157894737,33.68421052631579
2576006,3162,421,349,76,34,12,294,47,6,37,3,1,18.54062575911665,3.3874643874643873,Italy,82.89786223277909,18.052256532066508,69.83372921615202,12.76595744680851
2576006,3187,752,679,64,97,31,490,57,30,42,16,3,15.857003400474644,3.070576540755467,Italy,90.29255319148936,8.51063829787234,65.1595744680851,52.63157894736842
2576007,3157,505,448,52,56,24,326,75,34,47,17,0,17.64858578756961,1.494833524684271,Italy,88.71287128712872,10.297029702970297,64.55445544554456,45.33333333333333
2576007,3204,354,284,50,51,20,223,51,12,42,3,0,18.22557069577653,2.601156069364162,Italy,80.22598870056498,14.124293785310735,62.994350282485875,23.52941176470588
2576008,3163,401,327,61,67,28,268,80,32,61,13,1,19.404353697513418,2.3561103810775297,Italy,81.54613466334165,15.211970074812967,66.83291770573567,40.0
2576008,3185,413,340,82,68,26,276,53,10,46,12,2,20.260959839233287,3.705650459921156,Italy,82.32445520581115,19.854721549636803,66.82808716707022,18.867924528301888
2576009,3165,350,284,64,39,35,266,56,26,46,15,2,18.444435410542095,4.9510086455331415,Italy,81.14285714285714,18.285714285714285,76.0,46.42857142857143
2576009,3173,415,334,77,61,29,293,70,19,64,9,0,18.998228779254553,2.8753246753246753,Italy,80.48192771084337,18.55421686746988,70.60240963855422,27.142857142857142
2576010,3197,354,272,72,49,28,236,88,19,52,17,2,19.488018036349175,3.616294349540079,Italy,76.8361581920904,20.33898305084746,66.66666666666666,21.59090909090909
2576010,3219,377,299,76,56,46,234,42,19,61,15,0,18.121085790371282,4.245382585751979,Italy,79.3103448275862,20.159151193633953,62.06896551724138,45.23809523809524
2576011,3172,450,361,63,51,28,334,65,21,56,14,1,16.445104590629313,3.7939814814814814,Italy,80.22222222222221,14.000000000000002,74.22222222222223,32.30769230769231
2576011,3176,280,213,68,50,16,173,74,23,47,10,1,19.720635199919986,3.3780487804878048,Italy,76.07142857142857,24.285714285714285,61.78571428571429,31.08108108108108
2576012,3162,571,512,83,67,35,385,60,27,42,10,2,18.847958930114903,3.319052987598647,Italy,89.66725043782837,14.535901926444833,67.42556917688266,45.0
2576012,3194,411,335,65,59,21,301,53,17,42,7,0,18.61540127716908,2.8596491228070176,Italy,81.50851581508516,15.815085158150852,73.2360097323601,32.075471698113205
2576013,3161,613,541,60,72,48,413,52,20,52,13,1,16.90899311954841,1.7568947906026557,Italy,88.25448613376835,9.787928221859707,67.37357259380097,38.46153846153847
2576013,3193,353,289,68,38,16,270,88,26,44,9,0,18.622413116275705,3.47599451303155,Italy,81.86968838526913,19.263456090651555,76.48725212464589,29.545454545454547
2576014,3159,685,634,125,86,42,456,60,38,33,21,4,20.438046999428746,0.20397489539748953,Italy,92.55474452554745,18.248175182481752,66.56934306569343,63.33333333333333
2576014,3185,334,290,57,31,8,248,72,16,42,6,0,18.5349795920024,1.5761024182076813,Italy,86.82634730538922,17.065868263473057,74.25149700598801,22.22222222222222
2576015,3158,556,471,85,64,47,415,40,16,34,16,3,20.632083726818514,1.0351089588377724,Italy,84.71223021582733,15.287769784172662,74.64028776978418,40.0
2576015,3163,342,279,68,42,19,228,50,14,53,15,1,21.487529912198237,3.5344,Italy,81.57894736842105,19.883040935672515,66.66666666666666,28.000000000000004
2576016,3157,421,351,77,60,22,299,68,29,43,6,0,18.825586948117774,3.8183006535947714,Italy,83.3729216152019,18.28978622327791,71.02137767220903,42.64705882352941
2576016,3164,357,294,48,43,22,244,60,28,48,12,2,18.708356842051753,2.126470588235294,Italy,82.35294117647058,13.445378151260504,68.34733893557423,46.666666666666664
2576017,3166,455,390,82,67,26,313,61,20,44,8,1,18.134302361298825,3.747815230961298,Italy,85.71428571428571,18.021978021978022,68.79120879120879,32.78688524590164
2576017,3315,398,318,81,57,22,259,96,27,45,7,0,18.769888021615042,3.249671484888305,Italy,79.89949748743719,20.35175879396985,65.07537688442211,28.125
2576018,3187,637,577,65,82,32,488,56,33,38,21,3,15.957557195321494,3.5015384615384617,Italy,90.58084772370488,10.204081632653061,76.60910518053376,58.92857142857143
2576018,3204,418,347,82,39,15,253,42,9,35,5,1,20.545670021434706,3.5529061102831596,Italy,83.01435406698565,19.617224880382775,60.526315789473685,21.428571428571427
2576019,3159,537,466,86,84,21,332,78,20,52,15,2,18.26698451144065,3.516816143497758,Italy,86.77839851024208,16.01489757914339,61.82495344506518,25.64102564102564
2576019,3172,384,305,78,46,13,292,103,28,32,6,2,17.151454607429184,3.553246753246753,Italy,79.42708333333334,20.3125,76.04166666666666,27.184466019417474
2576020,3161,659,593,57,99,45,400,58,18,38,19,1,17.425560290952717,3.5985626283367558,Italy,89.98482549317147,8.649468892261002,60.69802731411229,31.03448275862069
2576020,3219,343,283,65,41,18,252,66,13,39,10,1,19.97105628597183,3.4364471669218988,Italy,82.5072886297376,18.950437317784257,73.46938775510205,19.696969696969695
2576021,3165,390,322,78,46,23,274,65,12,45,13,2,19.884057004827095,3.4896836313617605,Italy,82.56410256410255,20.0,70.25641025641025,18.461538461538463
2576021,3176,508,423,93,79,43,364,79,34,36,19,1,19.69212367521765,3.8057142857142856,Italy,83.26771653543307,18.30708661417323,71.65354330708661,43.037974683544306
2576022,3166,348,284,72,60,21,244,42,5,54,8,1,20.182641837068577,3.5423976608187133,Italy,81.60919540229885,20.689655172413794,70.11494252873564,11.904761904761903
2576022,3193,385,307,85,75,31,269,87,25,55,18,0,21.02501330992378,1.247741935483871,Italy,79.74025974025975,22.07792207792208,69.87012987012987,28.735632183908045
2576023,3162,530,453,62,70,48,374,48,31,36,19,4,19.416484727796412,1.1736596736596736,Italy,85.47169811320755,11.69811320754717,70.56603773584905,64.58333333333334
2576023,3315,418,358,67,56,19,259,75,16,39,7,0,19.62739008452056,2.5724233983286906,Italy,85.64593301435407,16.028708133971293,61.961722488038276,21.333333333333336
2576024,3157,407,338,74,57,36,307,65,28,34,17,0,19.005997681586148,1.8139204545454546,Italy,83.04668304668304,18.181818181818183,75.42997542997543,43.07692307692308
2576024,3158,501,435,75,52,18,339,53,11,47,11,2,18.483597345766423,2.87041564792176,Italy,86.82634730538922,14.97005988023952,67.66467065868264,20.754716981132077
2576025,3173,327,272,48,31,11,214,49,7,34,3,0,18.57311438417708,2.0427807486631018,Italy,83.18042813455658,14.678899082568808,65.4434250764526,14.285714285714285
2576025,3187,911,853,116,94,54,705,36,17,35,20,2,17.705081350831723,0.5353191489361702,Italy,93.63336992316135,12.733260153677278,77.38748627881449,47.22222222222222
2576026,3197,268,212,39,41,19,200,65,15,42,13,1,19.615869927605637,4.532094594594595,Italy,79.1044776119403,14.55223880597015,74.6268656716418,23.076923076923077
2576026,3204,525,451,93,82,40,329,52,22,50,14,1,20.20449321425466,1.3876404494382022,Italy,85.90476190476191,17.71428571428571,62.66666666666667,42.30769230769231
2576027,3185,499,420,71,53,41,361,56,15,66,11,2,18.223560871228226,2.3922462941847207,Italy,84.16833667334669,14.228456913827655,72.34468937875751,26.785714285714285
2576027,3194,368,289,70,36,32,262,78,19,45,17,1,18.076497302108546,3.886111111111111,Italy,78.53260869565217,19.021739130434785,71.19565217391305,24.358974358974358
2576028,3163,358,281,89,43,32,274,77,16,38,11,1,21.178292489260944,2.2617354196301567,Italy,78.49162011173185,24.860335195530723,76.53631284916202,20.77922077922078
2576028,3164,564,499,69,84,23,329,51,21,46,11,0,17.44455663628899,2.449388209121246,Italy,88.47517730496453,12.23404255319149,58.333333333333336,41.17647058823529
2576029,3166,393,335,55,53,29,313,56,22,49,11,1,18.062330283550317,3.3607681755829906,Italy,85.24173027989822,13.994910941475828,79.64376590330788,39.285714285714285
2576029,3204,417,353,66,60,28,262,59,24,34,7,1,17.80353930659466,4.227513227513228,Italy,84.65227817745803,15.827338129496402,62.829736211031175,40.67796610169492
2576030,3173,479,405,102,90,32,340,59,25,51,13,1,19.720755141115692,3.1204128440366974,Italy,84.55114822546973,21.29436325678497,70.9812108559499,42.3728813559322
2576030,3193,349,276,82,59,32,230,61,10,43,16,3,20.0209808062828,4.811965811965812,Italy,79.08309455587393,23.49570200573066,65.90257879656161,16.39344262295082
2576031,3185,551,457,78,78,38,333,40,18,45,17,2,17.231397993094653,4.431192660550459,Italy,82.94010889292196,14.156079854809436,60.435571687840294,45.0
2576031,3197,276,193,53,47,21,173,79,21,43,10,2,18.170938618642264,5.458471760797342,Italy,69.92753623188406,19.202898550724637,62.68115942028986,26.582278481012654
